"long","lat","group","order","region","subregion"
-88.7626266479492,47.154426574707,1,38,"michigan","north"
-88.7339706420898,47.154426574707,1,39,"michigan","north"
-88.6938629150391,47.1945343017578,1,40,"michigan","north"
-88.6480255126953,47.2231788635254,1,41,"michigan","north"
-88.625114440918,47.2174530029297,1,42,"michigan","north"
-88.5735473632812,47.2231788635254,1,43,"michigan","north"
-88.5448989868164,47.2346420288086,1,44,"michigan","north"
-88.5105209350586,47.2575607299805,1,45,"michigan","north"
-88.4818725585938,47.291934967041,1,46,"michigan","north"
-88.430305480957,47.3492317199707,1,47,"michigan","north"
-88.3902053833008,47.3778800964355,1,48,"michigan","north"
-88.344367980957,47.3950691223145,1,49,"michigan","north"
-88.2698745727539,47.4122581481934,1,50,"michigan","north"
-88.2068557739258,47.4409065246582,1,51,"michigan","north"
-88.1380996704102,47.4580955505371,1,52,"michigan","north"
-88.0808029174805,47.4638252258301,1,53,"michigan","north"
-88.0005874633789,47.4638252258301,1,54,"michigan","north"
-87.9432907104492,47.4695510864258,1,55,"michigan","north"
-87.9031829833984,47.4752807617188,1,56,"michigan","north"
-87.8516235351562,47.4638252258301,1,57,"michigan","north"
-87.8344268798828,47.481014251709,1,58,"michigan","north"
-87.7484817504883,47.4580955505371,1,59,"michigan","north"
-87.719841003418,47.4179878234863,1,60,"michigan","north"
-87.719841003418,47.4065284729004,1,61,"michigan","north"
-87.7427520751953,47.3950691223145,1,62,"michigan","north"
-87.7656784057617,47.3950691223145,1,63,"michigan","north"
-87.7714080810547,47.4007987976074,1,64,"michigan","north"
-87.7885894775391,47.3893394470215,1,65,"michigan","north"
-87.8859939575195,47.3836097717285,1,66,"michigan","north"
-87.9490203857422,47.3778800964355,1,67,"michigan","north"
-87.9547500610352,47.3606910705566,1,68,"michigan","north"
-87.9432907104492,47.343505859375,1,69,"michigan","north"
-87.9547500610352,47.3263130187988,1,70,"michigan","north"
-88.063606262207,47.2690162658691,1,71,"michigan","north"
-88.1323699951172,47.2289123535156,1,72,"michigan","north"
-88.172477722168,47.2174530029297,1,73,"michigan","north"
-88.2068557739258,47.2002639770508,1,74,"michigan","north"
-88.2297668457031,47.1773452758789,1,75,"michigan","north"
-88.2297668457031,47.154426574707,1,76,"michigan","north"
-88.2412261962891,47.1486968994141,1,77,"michigan","north"
-88.2412261962891,47.1257781982422,1,78,"michigan","north"
-88.2927932739258,47.0914001464844,1,79,"michigan","north"
-88.3329010009766,47.0856704711914,1,80,"michigan","north"
-88.3558197021484,47.0742149353027,1,81,"michigan","north"
-88.35009765625,47.0455627441406,1,82,"michigan","north"
-88.3730087280273,46.9939994812012,1,83,"michigan","north"
-88.3902053833008,46.9825401306152,1,84,"michigan","north"
-88.4131164550781,46.9825401306152,1,85,"michigan","north"
-88.4188461303711,46.9939994812012,1,86,"michigan","north"
-88.441764831543,46.9939994812012,1,87,"michigan","north"
-88.430305480957,46.9596214294434,1,88,"michigan","north"
-88.430305480957,46.9481620788574,1,89,"michigan","north"
-88.4188461303711,46.9424324035645,1,90,"michigan","north"
-88.441764831543,46.9080543518066,1,91,"michigan","north"
-88.441764831543,46.8622169494629,1,92,"michigan","north"
-88.4589538574219,46.833568572998,1,93,"michigan","north"
-88.4532241821289,46.8049240112305,1,94,"michigan","north"
-88.4704132080078,46.7648162841797,1,95,"michigan","north"
-88.4589538574219,46.7476272583008,1,96,"michigan","north"
-88.430305480957,46.7762756347656,1,97,"michigan","north"
-88.4016571044922,46.8049240112305,1,98,"michigan","north"
-88.3672790527344,46.8278427124023,1,99,"michigan","north"
-88.3672790527344,46.8622169494629,1,100,"michigan","north"
-88.3157119750977,46.8794059753418,1,101,"michigan","north"
-88.2584228515625,46.9080543518066,1,102,"michigan","north"
-88.2011184692383,46.9424324035645,1,103,"michigan","north"
-88.166748046875,46.9596214294434,1,104,"michigan","north"
-88.1438293457031,46.9596214294434,1,105,"michigan","north"
-88.1380996704102,46.9424324035645,1,106,"michigan","north"
-88.161018371582,46.9195137023926,1,107,"michigan","north"
-88.1896591186523,46.9080543518066,1,108,"michigan","north"
-88.2354965209961,46.8622169494629,1,109,"michigan","north"
-88.2641525268555,46.839298248291,1,110,"michigan","north"
-88.2526931762695,46.8278427124023,1,111,"michigan","north"
-88.2354965209961,46.8278427124023,1,112,"michigan","north"
-88.2068557739258,46.8622169494629,1,113,"michigan","north"
-88.1782073974609,46.8851356506348,1,114,"michigan","north"
-88.161018371582,46.8965950012207,1,115,"michigan","north"
-88.0979919433594,46.9023246765137,1,116,"michigan","north"
-88.0464248657227,46.9080543518066,1,117,"michigan","north"
-88.0292358398438,46.9023246765137,1,118,"michigan","north"
-87.9490203857422,46.9023246765137,1,119,"michigan","north"
-87.9203720092773,46.9023246765137,1,120,"michigan","north"
-87.8401565551758,46.8794059753418,1,121,"michigan","north"
-87.8115158081055,46.8851356506348,1,122,"michigan","north"
-87.7885894775391,46.8622169494629,1,123,"michigan","north"
-87.7484817504883,46.8622169494629,1,124,"michigan","north"
-87.719841003418,46.8450317382812,1,125,"michigan","north"
-87.719841003418,46.8278427124023,1,126,"michigan","north"
-87.6854629516602,46.833568572998,1,127,"michigan","north"
-87.6625442504883,46.833568572998,1,128,"michigan","north"
-87.6510848999023,46.8049240112305,1,129,"michigan","north"
-87.5937881469727,46.7934608459473,1,130,"michigan","north"
-87.5823287963867,46.7762756347656,1,131,"michigan","north"
-87.5823287963867,46.7418975830078,1,132,"michigan","north"
-87.5765991210938,46.7247085571289,1,133,"michigan","north"
-87.536491394043,46.701789855957,1,134,"michigan","north"
-87.5078430175781,46.6616821289062,1,135,"michigan","north"
-87.4906539916992,46.6330337524414,1,136,"michigan","north"
-87.4505462646484,46.6330337524414,1,137,"michigan","north"
-87.44482421875,46.6215782165527,1,138,"michigan","north"
-87.44482421875,46.5986595153809,1,139,"michigan","north"
-87.4047164916992,46.5871963500977,1,140,"michigan","north"
-87.3817901611328,46.5700073242188,1,141,"michigan","north"
-87.3932571411133,46.5528221130371,1,142,"michigan","north"
-87.3932571411133,46.5356330871582,1,143,"michigan","north"
-87.3760604858398,46.5127143859863,1,144,"michigan","north"
-87.3646011352539,46.5012550354004,1,145,"michigan","north"
-87.3244934082031,46.5012550354004,1,146,"michigan","north"
-87.3130416870117,46.5012550354004,1,147,"michigan","north"
-87.255744934082,46.4955253601074,1,148,"michigan","north"
-87.2156372070312,46.4955253601074,1,149,"michigan","north"
-87.1755294799805,46.5012550354004,1,150,"michigan","north"
-87.158332824707,46.5127143859863,1,151,"michigan","north"
-87.1296920776367,46.5127143859863,1,152,"michigan","north"
-87.1067733764648,46.5127143859863,1,153,"michigan","north"
-87.0609359741211,46.524169921875,1,154,"michigan","north"
-87.0208282470703,46.5356330871582,1,155,"michigan","north"
-86.9749908447266,46.5127143859863,1,156,"michigan","north"
-86.9578018188477,46.4897956848145,1,157,"michigan","north"
-86.9520797729492,46.4840660095215,1,158,"michigan","north"
-86.9176940917969,46.4554176330566,1,159,"michigan","north"
-86.8661346435547,46.4439582824707,1,160,"michigan","north"
-86.8260269165039,46.4554176330566,1,161,"michigan","north"
-86.7744598388672,46.4726066589355,1,162,"michigan","north"
-86.7286224365234,46.4726066589355,1,163,"michigan","north"
-86.6827850341797,46.4496879577637,1,164,"michigan","north"
-86.6655960083008,46.4210395812988,1,165,"michigan","north"
-86.6541366577148,46.4095802307129,1,166,"michigan","north"
-86.6082992553711,46.4324989318848,1,167,"michigan","north"
-86.5968399047852,46.4554176330566,1,168,"michigan","north"
-86.5452728271484,46.4897956848145,1,169,"michigan","north"
-86.5051651000977,46.5012550354004,1,170,"michigan","north"
-86.4765167236328,46.5413627624512,1,171,"michigan","north"
-86.4478759765625,46.5470886230469,1,172,"michigan","north"
-86.4134979248047,46.5470886230469,1,173,"michigan","north"
-86.356201171875,46.575740814209,1,174,"michigan","north"
-86.2587966918945,46.6215782165527,1,175,"michigan","north"
-86.1900405883789,46.6559524536133,1,176,"michigan","north"
-86.1384735107422,46.6674118041992,1,177,"michigan","north"
-86.1040954589844,46.6559524536133,1,178,"michigan","north"
-86.081184387207,46.6559524536133,1,179,"michigan","north"
-86.0238800048828,46.6731414794922,1,180,"michigan","north"
-85.9665832519531,46.6731414794922,1,181,"michigan","north"
-85.9379425048828,46.6731414794922,1,182,"michigan","north"
-85.9207534790039,46.6903305053711,1,183,"michigan","north"
-85.8691864013672,46.6846008300781,1,184,"michigan","north"
-85.8233489990234,46.6788711547852,1,185,"michigan","north"
-85.7717819213867,46.6731414794922,1,186,"michigan","north"
-85.6972961425781,46.6846008300781,1,187,"michigan","north"
-85.628547668457,46.6903305053711,1,188,"michigan","north"
-85.5655136108398,46.6788711547852,1,189,"michigan","north"
-85.5139465332031,46.6731414794922,1,190,"michigan","north"
-85.4394683837891,46.6846008300781,1,191,"michigan","north"
-85.3535232543945,46.713249206543,1,192,"michigan","north"
-85.3019561767578,46.7304382324219,1,193,"michigan","north"
-85.2389297485352,46.7476272583008,1,194,"michigan","north"
-85.1930923461914,46.7476272583008,1,195,"michigan","north"
-85.1358032226562,46.7590866088867,1,196,"michigan","north"
-85.1128768920898,46.7476272583008,1,197,"michigan","north"
-85.0441284179688,46.7476272583008,1,198,"michigan","north"
-84.992561340332,46.7648162841797,1,199,"michigan","north"
-84.9639129638672,46.7705421447754,1,200,"michigan","north"
-84.9467239379883,46.7648162841797,1,201,"michigan","north"
-84.9696426391602,46.7361679077148,1,202,"michigan","north"
-84.998291015625,46.70751953125,1,203,"michigan","north"
-85.0154800415039,46.6788711547852,1,204,"michigan","north"
-85.0326690673828,46.6330337524414,1,205,"michigan","north"
-85.0269317626953,46.6043853759766,1,206,"michigan","north"
-85.0269317626953,46.5413627624512,1,207,"michigan","north"
-85.0326690673828,46.5184440612793,1,208,"michigan","north"
-85.0269317626953,46.4897956848145,1,209,"michigan","north"
-84.9868316650391,46.4668769836426,1,210,"michigan","north"
-84.9467239379883,46.4726066589355,1,211,"michigan","north"
-84.9066162109375,46.4496879577637,1,212,"michigan","north"
-84.8321304321289,46.4439582824707,1,213,"michigan","north"
-84.81494140625,46.438232421875,1,214,"michigan","north"
-84.7920227050781,46.4324989318848,1,215,"michigan","north"
-84.7519149780273,46.438232421875,1,216,"michigan","north"
-84.723274230957,46.4439582824707,1,217,"michigan","north"
-84.7060775756836,46.4554176330566,1,218,"michigan","north"
-84.6831665039062,46.4726066589355,1,219,"michigan","north"
-84.6602401733398,46.4726066589355,1,220,"michigan","north"
-84.5972213745117,46.4554176330566,1,221,"michigan","north"
-84.5914916992188,46.4267692565918,1,222,"michigan","north"
-84.5742950439453,46.4153137207031,1,223,"michigan","north"
-84.545654296875,46.4153137207031,1,224,"michigan","north"
-84.5170059204102,46.4210395812988,1,225,"michigan","north"
-84.4711685180664,46.4324989318848,1,226,"michigan","north"
-84.4310607910156,46.4439582824707,1,227,"michigan","north"
-84.3966827392578,46.4554176330566,1,228,"michigan","north"
-84.3623046875,46.4554176330566,1,229,"michigan","north"
-84.3279266357422,46.4554176330566,1,230,"michigan","north"
-84.2820892333984,46.4439582824707,1,231,"michigan","north"
-84.2591705322266,46.4095802307129,1,232,"michigan","north"
-84.2248001098633,46.3637428283691,1,233,"michigan","north"
-84.2305297851562,46.3064498901367,1,234,"michigan","north"
-84.2018737792969,46.2376937866211,1,235,"michigan","north"
-84.2190704345703,46.2205047607422,1,236,"michigan","north"
-84.2419815063477,46.1975860595703,1,237,"michigan","north"
-84.2477111816406,46.1861267089844,1,238,"michigan","north"
-84.2248001098633,46.1689414978027,1,239,"michigan","north"
-84.1846923828125,46.1632080078125,1,240,"michigan","north"
-84.1388549804688,46.1632080078125,1,241,"michigan","north"
-84.1102066040039,46.1460227966309,1,242,"michigan","north"
-84.0586395263672,46.1116409301758,1,243,"michigan","north"
-84.0529098510742,46.1001853942871,1,244,"michigan","north"
-84.0471801757812,46.071533203125,1,245,"michigan","north"
-84.0242614746094,46.0486145019531,1,246,"michigan","north"
-84.0070724487305,46.0371589660645,1,247,"michigan","north"
-83.9669647216797,46.0199699401855,1,248,"michigan","north"
-83.9383163452148,46.0142402648926,1,249,"michigan","north"
-83.90966796875,45.9970512390137,1,250,"michigan","north"
-83.90966796875,45.9741325378418,1,251,"michigan","north"
-83.9325866699219,45.9684028625488,1,252,"michigan","north"
-83.9669647216797,45.9626770019531,1,253,"michigan","north"
-83.9956130981445,45.9684028625488,1,254,"michigan","north"
-84.0242614746094,45.9626770019531,1,255,"michigan","north"
-84.0414505004883,45.9569435119629,1,256,"michigan","north"
-84.0643692016602,45.9626770019531,1,257,"michigan","north"
-84.0815582275391,45.9741325378418,1,258,"michigan","north"
-84.098747253418,45.985595703125,1,259,"michigan","north"
-84.1388549804688,45.9798622131348,1,260,"michigan","north"
-84.1732330322266,45.9741325378418,1,261,"michigan","north"
-84.2018737792969,45.9741325378418,1,262,"michigan","north"
-84.2591705322266,45.985595703125,1,263,"michigan","north"
-84.3050079345703,45.9970512390137,1,264,"michigan","north"
-84.3279266357422,45.9913215637207,1,265,"michigan","north"
-84.3508453369141,45.985595703125,1,266,"michigan","north"
-84.3737640380859,45.9913215637207,1,267,"michigan","north"
-84.4081420898438,45.9970512390137,1,268,"michigan","north"
-84.4367904663086,45.9970512390137,1,269,"michigan","north"
-84.4482498168945,45.9913215637207,1,270,"michigan","north"
-84.4711685180664,45.9913215637207,1,271,"michigan","north"
-84.4883575439453,45.9798622131348,1,272,"michigan","north"
-84.5170059204102,45.985595703125,1,273,"michigan","north"
-84.5341949462891,46.0199699401855,1,274,"michigan","north"
-84.6029510498047,46.0199699401855,1,275,"michigan","north"
-84.6487808227539,46.0371589660645,1,276,"michigan","north"
-84.6831665039062,46.0256996154785,1,277,"michigan","north"
-84.6717071533203,45.9913215637207,1,278,"michigan","north"
-84.7118072509766,45.9684028625488,1,279,"michigan","north"
-84.7118072509766,45.9512138366699,1,280,"michigan","north"
-84.7060775756836,45.928295135498,1,281,"michigan","north"
-84.7175445556641,45.9111061096191,1,282,"michigan","north"
-84.7060775756836,45.8710021972656,1,283,"michigan","north"
-84.723274230957,45.8538131713867,1,284,"michigan","north"
-84.7519149780273,45.8595428466797,1,285,"michigan","north"
-84.7805633544922,45.8710021972656,1,286,"michigan","north"
-84.81494140625,45.8824615478516,1,287,"michigan","north"
-84.8264007568359,45.8996505737305,1,288,"michigan","north"
-84.8264007568359,45.9225692749023,1,289,"michigan","north"
-84.8722381591797,45.934024810791,1,290,"michigan","north"
-84.9066162109375,45.9397583007812,1,291,"michigan","north"
-84.9295349121094,45.9741325378418,1,292,"michigan","north"
-84.9810943603516,46.0142402648926,1,293,"michigan","north"
-85.0383987426758,46.0256996154785,1,294,"michigan","north"
-85.1071472167969,46.0428886413574,1,295,"michigan","north"
-85.175910949707,46.0486145019531,1,296,"michigan","north"
-85.2045516967773,46.0543479919434,1,297,"michigan","north"
-85.2618560791016,46.0658073425293,1,298,"michigan","north"
-85.3134155273438,46.0829963684082,1,299,"michigan","north"
-85.3535232543945,46.0829963684082,1,300,"michigan","north"
-85.3936309814453,46.0887260437012,1,301,"michigan","north"
-85.4337310791016,46.0772666931152,1,302,"michigan","north"
-85.4967651367188,46.0887260437012,1,303,"michigan","north"
-85.5597839355469,46.0486145019531,1,304,"michigan","north"
-85.6170806884766,45.9970512390137,1,305,"michigan","north"
-85.6571884155273,45.9798622131348,1,306,"michigan","north"
-85.6915664672852,45.9684028625488,1,307,"michigan","north"
-85.7545928955078,45.9741325378418,1,308,"michigan","north"
-85.8118896484375,45.9798622131348,1,309,"michigan","north"
-85.8519973754883,45.9684028625488,1,310,"michigan","north"
-85.8749160766602,45.9684028625488,1,311,"michigan","north"
-85.8921051025391,45.9626770019531,1,312,"michigan","north"
-85.9207534790039,45.9397583007812,1,313,"michigan","north"
-86.0066909790039,45.9626770019531,1,314,"michigan","north"
-86.1040954589844,45.9684028625488,1,315,"michigan","north"
-86.1728515625,45.9626770019531,1,316,"michigan","north"
-86.2587966918945,45.9397583007812,1,317,"michigan","north"
-86.2702560424805,45.9225692749023,1,318,"michigan","north"
-86.3046340942383,45.9111061096191,1,319,"michigan","north"
-86.3103637695312,45.8824615478516,1,320,"michigan","north"
-86.3218231201172,45.8710021972656,1,321,"michigan","north"
-86.3218231201172,45.8423538208008,1,322,"michigan","north"
-86.3332824707031,45.8137054443359,1,323,"michigan","north"
-86.356201171875,45.7907867431641,1,324,"michigan","north"
-86.4020385742188,45.7850570678711,1,325,"michigan","north"
-86.4249496459961,45.7793273925781,1,326,"michigan","north"
-86.4707870483398,45.7564086914062,1,327,"michigan","north"
-86.5051651000977,45.7449493408203,1,328,"michigan","north"
-86.5166244506836,45.7163047790527,1,329,"michigan","north"
-86.5681915283203,45.7048416137695,1,330,"michigan","north"
-86.5796585083008,45.676197052002,1,331,"michigan","north"
-86.6140289306641,45.6647338867188,1,332,"michigan","north"
-86.6082992553711,45.6360893249512,1,333,"michigan","north"
-86.619758605957,45.618896484375,1,334,"michigan","north"
-86.6426773071289,45.618896484375,1,335,"michigan","north"
-86.6598663330078,45.6303596496582,1,336,"michigan","north"
-86.7171630859375,45.6590042114258,1,337,"michigan","north"
-86.7171630859375,45.670467376709,1,338,"michigan","north"
-86.7171630859375,45.6933860778809,1,339,"michigan","north"
-86.6713256835938,45.7048416137695,1,340,"michigan","north"
-86.6484069824219,45.7678680419922,1,341,"michigan","north"
-86.5911102294922,45.7850570678711,1,342,"michigan","north"
-86.5796585083008,45.8251647949219,1,343,"michigan","north"
-86.53955078125,45.8652687072754,1,344,"michigan","north"
-86.53955078125,45.8824615478516,1,345,"michigan","north"
-86.5510025024414,45.8996505737305,1,346,"michigan","north"
-86.5681915283203,45.9053764343262,1,347,"michigan","north"
-86.6025695800781,45.8996505737305,1,348,"michigan","north"
-86.6426773071289,45.8423538208008,1,349,"michigan","north"
-86.6770553588867,45.8480834960938,1,350,"michigan","north"
-86.705696105957,45.8480834960938,1,351,"michigan","north"
-86.7630004882812,45.8710021972656,1,352,"michigan","north"
-86.7801895141602,45.8652687072754,1,353,"michigan","north"
-86.7801895141602,45.807975769043,1,354,"michigan","north"
-86.8202972412109,45.7678680419922,1,355,"michigan","north"
-86.8546752929688,45.7277603149414,1,356,"michigan","north"
-86.9119644165039,45.7163047790527,1,357,"michigan","north"
-86.9749908447266,45.6991119384766,1,358,"michigan","north"
-86.9692611694336,45.7277603149414,1,359,"michigan","north"
-86.9692611694336,45.7506790161133,1,360,"michigan","north"
-86.9749908447266,45.7850570678711,1,361,"michigan","north"
-86.9807205200195,45.8308944702148,1,362,"michigan","north"
-86.9348831176758,45.9053764343262,1,363,"michigan","north"
-86.9406204223633,45.9168395996094,1,364,"michigan","north"
-86.9635314941406,45.9168395996094,1,365,"michigan","north"
-87.0093688964844,45.8767318725586,1,366,"michigan","north"
-87.0265579223633,45.8423538208008,1,367,"michigan","north"
-87.078125,45.796516418457,1,368,"michigan","north"
-87.0666656494141,45.7564086914062,1,369,"michigan","north"
-87.072395324707,45.7334899902344,1,370,"michigan","north"
-87.083854675293,45.7163047790527,1,371,"michigan","north"
-87.1239624023438,45.7048416137695,1,372,"michigan","north"
-87.1869888305664,45.6475486755371,1,373,"michigan","north"
-87.2328262329102,45.5902519226074,1,374,"michigan","north"
-87.255744934082,45.5501441955566,1,375,"michigan","north"
-87.2958450317383,45.4928512573242,1,376,"michigan","north"
-87.3703308105469,45.3782577514648,1,377,"michigan","north"
-87.4218978881836,45.3037757873535,1,378,"michigan","north"
-87.5135726928711,45.217830657959,1,379,"michigan","north"
-87.5823287963867,45.1662635803223,1,380,"michigan","north"
-87.6052474975586,45.1261558532715,1,381,"michigan","north"
-87.5937881469727,45.0975074768066,1,382,"michigan","north"
-87.6281661987305,45.1089668273926,1,383,"michigan","north"
-87.6682739257812,45.1204261779785,1,384,"michigan","north"
-87.7026443481445,45.1548042297363,1,385,"michigan","north"
-87.7484817504883,45.1834526062012,1,386,"michigan","north"
-87.7484817504883,45.2063674926758,1,387,"michigan","north"
-87.7370223999023,45.2407493591309,1,388,"michigan","north"
-87.6969146728516,45.2980422973633,1,389,"michigan","north"
-87.6740036010742,45.349609375,1,390,"michigan","north"
-87.6969146728516,45.3782577514648,1,391,"michigan","north"
-87.7427520751953,45.3610687255859,1,392,"michigan","north"
-87.8344268798828,45.349609375,1,393,"michigan","north"
-87.8630752563477,45.349609375,1,394,"michigan","north"
-87.8974609375,45.3782577514648,1,395,"michigan","north"
-87.8745346069336,45.4069061279297,1,396,"michigan","north"
-87.8516235351562,45.4527397155762,1,397,"michigan","north"
-87.8229675292969,45.4928512573242,1,398,"michigan","north"
-87.8286972045898,45.532958984375,1,399,"michigan","north"
-87.8344268798828,45.5616035461426,1,400,"michigan","north"
-87.8115158081055,45.5845222473145,1,401,"michigan","north"
-87.8057861328125,45.6131706237793,1,402,"michigan","north"
-87.8172378540039,45.6360893249512,1,403,"michigan","north"
-87.8344268798828,45.6590042114258,1,404,"michigan","north"
-87.8115158081055,45.676197052002,1,405,"michigan","north"
-87.8057861328125,45.6876525878906,1,406,"michigan","north"
-87.8344268798828,45.7220306396484,1,407,"michigan","north"
-87.9031829833984,45.7564086914062,1,408,"michigan","north"
-87.977668762207,45.7735977172852,1,409,"michigan","north"
-88.0063171386719,45.7907867431641,1,410,"michigan","north"
-88.0235061645508,45.7907867431641,1,411,"michigan","north"
-88.0578842163086,45.7850570678711,1,412,"michigan","north"
-88.0865325927734,45.7907867431641,1,413,"michigan","north"
-88.1209106445312,45.80224609375,1,414,"michigan","north"
-88.1438293457031,45.8251647949219,1,415,"michigan","north"
-88.1438293457031,45.8480834960938,1,416,"michigan","north"
-88.1094436645508,45.8652687072754,1,417,"michigan","north"
-88.0979919433594,45.8824615478516,1,418,"michigan","north"
-88.1266403198242,45.9053764343262,1,419,"michigan","north"
-88.1266403198242,45.9225692749023,1,420,"michigan","north"
-88.1323699951172,45.928295135498,1,421,"michigan","north"
-88.161018371582,45.9397583007812,1,422,"michigan","north"
-88.1839370727539,45.9569435119629,1,423,"michigan","north"
-88.2584228515625,45.9626770019531,1,424,"michigan","north"
-88.344367980957,45.9684028625488,1,425,"michigan","north"
-88.3787384033203,45.985595703125,1,426,"michigan","north"
-88.4131164550781,45.9913215637207,1,427,"michigan","north"
-88.4704132080078,45.9970512390137,1,428,"michigan","north"
-88.5448989868164,46.0199699401855,1,429,"michigan","north"
-88.613655090332,46.0142402648926,1,430,"michigan","north"
-88.6422958374023,45.9970512390137,1,431,"michigan","north"
-88.6652221679688,45.9970512390137,1,432,"michigan","north"
-88.6938629150391,46.0085105895996,1,433,"michigan","north"
-88.7454299926758,46.0256996154785,1,434,"michigan","north"
-88.8141860961914,46.0314292907715,1,435,"michigan","north"
-88.8600234985352,46.0371589660645,1,436,"michigan","north"
-88.9345092773438,46.0772666931152,1,437,"michigan","north"
-88.9918060302734,46.1001853942871,1,438,"michigan","north"
-89.0376434326172,46.123104095459,1,439,"michigan","north"
-89.066291809082,46.128833770752,1,440,"michigan","north"
-89.1063919067383,46.1402893066406,1,441,"michigan","north"
-89.34130859375,46.1689414978027,1,442,"michigan","north"
-89.6850814819336,46.249153137207,1,443,"michigan","north"
-89.8856201171875,46.2835311889648,1,444,"michigan","north"
-89.9199905395508,46.2835311889648,1,445,"michigan","north"
-90.0918807983398,46.3236389160156,1,446,"michigan","north"
-90.1205368041992,46.3350982666016,1,447,"michigan","north"
-90.1319885253906,46.3408241271973,1,448,"michigan","north"
-90.1377182006836,46.3923950195312,1,449,"michigan","north"
-90.1720962524414,46.4496879577637,1,450,"michigan","north"
-90.2007522583008,46.4840660095215,1,451,"michigan","north"
-90.2179336547852,46.5012550354004,1,452,"michigan","north"
-90.240852355957,46.5069847106934,1,453,"michigan","north"
-90.2981491088867,46.5127143859863,1,454,"michigan","north"
-90.3153381347656,46.5127143859863,1,455,"michigan","north"
-90.3267974853516,46.5299034118652,1,456,"michigan","north"
-90.3382568359375,46.5413627624512,1,457,"michigan","north"
-90.3783645629883,46.5356330871582,1,458,"michigan","north"
-90.4070129394531,46.5413627624512,1,459,"michigan","north"
-90.4127349853516,46.5585517883301,1,460,"michigan","north"
-83.4455718994141,41.7514343261719,2,462,"michigan","south"
-83.7721633911133,41.7399749755859,2,463,"michigan","south"
-83.8867492675781,41.7399749755859,2,464,"michigan","south"
-84.368034362793,41.722785949707,2,465,"michigan","south"
-84.4024124145508,41.722785949707,2,466,"michigan","south"
-84.7977523803711,41.7113265991211,2,467,"michigan","south"
-84.8034820556641,41.7800827026367,2,468,"michigan","south"
-84.8321304321289,41.7800827026367,2,469,"michigan","south"
-85.2102813720703,41.7800827026367,2,470,"michigan","south"
-85.2962265014648,41.7800827026367,2,471,"michigan","south"
-85.6629180908203,41.7743530273438,2,472,"michigan","south"
-85.7545928955078,41.7686233520508,2,473,"michigan","south"
-86.0582580566406,41.7686233520508,2,474,"michigan","south"
-86.2358779907227,41.7686233520508,2,475,"michigan","south"
-86.5223541259766,41.7686233520508,2,476,"michigan","south"
-86.8202972412109,41.7686233520508,2,477,"michigan","south"
-86.7687301635742,41.7972717285156,2,478,"michigan","south"
-86.7343521118164,41.8373794555664,2,479,"michigan","south"
-86.6827850341797,41.8488388061523,2,480,"michigan","south"
-86.6369476318359,41.8774833679199,2,481,"michigan","south"
-86.6082992553711,41.906135559082,2,482,"michigan","south"
-86.5911102294922,41.9347801208496,2,483,"michigan","south"
-86.5796585083008,41.9920768737793,2,484,"michigan","south"
-86.533821105957,42.049373626709,2,485,"michigan","south"
-86.4478759765625,42.1582374572754,2,486,"michigan","south"
